datetime,temp,humidity,precip,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility
2026-02-25 06:00:00,25.6,85.57,0.0,20.9,15.8,67.4,1011.0,100.0,23.8
2026-02-25 07:00:00,25.7,85.58,0.1,20.5,15.8,68.9,1011.0,100.0,19.2
2026-02-25 08:00:00,26.1,83.57,0.0,20.2,15.5,64.2,1011.0,100.0,24.1
2026-02-25 09:00:00,26.6,81.63,0.0,19.1,14.8,58.6,1012.0,100.0,24.1
2026-02-25 10:00:00,27.0,79.25,0.0,17.6,13.3,53.2,1012.0,100.0,24.1
2026-02-25 11:00:00,27.2,78.33,0.0,16.2,12.2,32.6,1011.0,83.7,24.1
2026-02-25 12:00:00,27.4,77.41,0.0,16.6,13.7,20.8,1010.0,51.0,24.1
2026-02-25 13:00:00,27.5,76.96,0.0,16.9,14.8,14.8,1009.0,60.2,24.1
2026-02-25 14:00:00,27.5,77.9,0.1,18.0,15.5,18.1,1009.0,100.0,19.6
2026-02-25 15:00:00,27.6,77.44,0.0,19.8,18.4,15.4,1008.0,100.0,24.1
2026-02-25 16:00:00,27.2,80.73,0.3,22.0,19.1,15.8,1008.0,99.0,18.7
2026-02-25 17:00:00,27.0,82.67,0.4,23.8,19.4,13.9,1008.0,98.4,15.3
2026-02-25 18:00:00,26.6,84.13,0.4,23.8,16.6,21.2,1009.0,86.7,24.1
2026-02-25 19:00:00,26.7,83.64,0.3,23.8,15.8,32.1,1009.0,44.2,24.0
2026-02-25 20:00:00,26.7,83.64,0.1,29.9,23.0,33.0,1010.0,75.4,24.1
2026-02-25 21:00:00,26.5,83.62,0.1,30.6,27.7,35.5,1010.0,96.6,24.1
2026-02-25 22:00:00,26.2,83.58,0.0,28.8,25.9,42.7,1011.0,61.0,24.1
2026-02-25 23:00:00,26.0,82.55,0.0,26.3,23.0,45.1,1011.0,26.8,24.1
2026-02-26 00:00:00,25.9,82.04,0.0,25.9,21.6,45.0,1010.0,98.7,24.1
2026-02-26 01:00:00,25.8,81.53,0.0,25.6,20.5,45.4,1010.0,94.6,24.1
2026-02-26 02:00:00,25.8,80.06,0.0,25.6,19.8,44.1,1009.0,67.9,24.1
2026-02-26 03:00:00,25.7,80.04,0.0,23.8,17.6,46.7,1009.0,13.0,24.1
2026-02-26 04:00:00,25.7,79.07,0.0,22.0,16.2,40.5,1010.0,31.2,24.1
2026-02-26 05:00:00,25.7,80.04,0.0,25.2,18.0,32.8,1010.0,63.6,24.1
2026-02-26 06:00:00,25.9,81.05,0.0,29.5,22.7,28.2,1010.0,100.0,24.1
2026-02-26 07:00:00,26.1,80.1,0.0,28.8,24.8,22.5,1011.0,100.0,24.1
2026-02-26 08:00:00,26.4,77.26,0.0,28.1,25.2,22.5,1011.0,100.0,24.1
2026-02-26 09:00:00,26.5,75.42,0.0,27.7,25.6,26.3,1011.0,100.0,24.1
2026-02-26 10:00:00,26.7,74.08,0.0,25.6,24.1,27.0,1011.0,100.0,24.1
2026-02-26 11:00:00,26.7,73.18,0.0,23.4,23.0,23.7,1010.0,100.0,24.1
2026-02-26 12:00:00,26.8,72.3,0.0,22.0,20.9,17.9,1009.0,100.0,24.1
2026-02-26 13:00:00,27.1,69.74,0.0,21.2,19.4,6.9,1008.0,100.0,24.1
2026-02-26 14:00:00,27.2,68.91,0.0,21.2,19.1,355.7,1007.0,100.0,24.1
2026-02-26 15:00:00,27.3,69.36,0.0,20.5,19.1,354.8,1007.0,90.6,24.1
2026-02-26 16:00:00,27.2,70.19,0.0,22.3,21.6,358.2,1007.0,97.3,24.1
2026-02-26 17:00:00,26.8,73.2,0.0,25.9,22.7,356.6,1007.0,100.0,24.1
2026-02-26 18:00:00,26.4,74.48,0.0,28.8,22.3,354.5,1007.0,100.0,24.1
2026-02-26 19:00:00,26.4,74.03,0.0,28.8,23.8,360.0,1007.0,69.1,24.1
2026-02-26 20:00:00,26.4,74.48,0.0,28.1,24.8,7.0,1008.0,98.3,24.1
2026-02-26 21:00:00,26.4,74.03,0.0,27.7,24.5,14.5,1008.0,14.3,24.1
2026-02-26 22:00:00,26.0,76.27,0.0,27.4,24.8,24.9,1008.0,28.6,24.1
2026-02-26 23:00:00,25.7,77.16,0.0,26.3,23.8,33.6,1008.0,100.0,24.1
2026-02-27 00:00:00,25.6,76.2,0.0,22.3,20.9,38.8,1008.0,30.0,24.1
2026-02-27 01:00:00,25.2,78.52,0.0,18.7,17.6,40.5,1007.0,76.0,24.1
2026-02-27 02:00:00,25.1,78.5,0.0,16.9,15.8,38.3,1007.0,98.6,24.1
2026-02-27 03:00:00,25.1,78.5,0.0,17.3,15.8,33.1,1007.0,100.0,24.1
2026-02-27 04:00:00,25.0,78.97,0.0,18.0,17.3,25.8,1007.0,100.0,24.1
2026-02-27 05:00:00,25.1,78.02,0.0,18.7,17.3,26.6,1008.0,100.0,24.1
2026-02-27 06:00:00,25.0,78.97,0.0,19.1,16.9,30.1,1009.0,100.0,24.1
2026-02-27 07:00:00,25.3,78.05,0.0,18.0,16.2,30.6,1009.0,100.0,24.1
2026-02-27 08:00:00,25.7,75.75,0.0,17.6,16.9,27.8,1010.0,59.8,24.1
2026-02-27 09:00:00,26.0,74.88,0.0,18.0,17.6,26.3,1010.0,19.5,24.1
2026-02-27 10:00:00,26.2,72.64,0.0,18.0,17.6,19.6,1010.0,80.9,24.1
2026-02-27 11:00:00,26.4,71.35,0.0,17.6,17.3,11.4,1009.0,100.0,24.1
2026-02-27 12:00:00,26.5,70.06,0.0,16.2,15.5,2.5,1008.0,82.9,24.1
2026-02-27 13:00:00,26.6,69.22,0.0,15.1,14.0,354.3,1008.0,3.2,24.1
2026-02-27 14:00:00,26.8,67.99,0.0,13.7,13.0,346.3,1007.0,2.4,24.1
2026-02-27 15:00:00,26.8,67.57,0.0,14.0,13.0,341.9,1006.0,26.7,24.1
2026-02-27 16:00:00,26.9,67.59,0.0,13.7,11.2,336.6,1006.0,75.7,24.1
2026-02-27 17:00:00,26.8,70.99,0.0,16.2,11.5,338.4,1006.0,96.4,24.1
2026-02-27 18:00:00,26.4,76.8,0.0,17.6,11.5,335.7,1007.0,98.3,24.1
2026-02-27 19:00:00,26.3,77.72,0.1,19.8,13.7,319.1,1008.0,83.6,24.1
2026-02-27 20:00:00,26.1,79.61,0.0,24.1,18.0,341.2,1008.0,6.3,24.1
2026-02-27 21:00:00,26.4,82.1,0.0,25.9,19.4,4.4,1008.0,16.1,24.1
2026-02-27 22:00:00,26.4,81.61,0.0,28.1,22.0,22.6,1008.0,5.0,24.1
2026-02-27 23:00:00,26.2,82.08,0.1,26.6,21.6,31.6,1008.0,7.7,24.1
2026-02-28 00:00:00,26.0,83.56,0.2,25.6,20.5,36.0,1008.0,48.1,21.3
2026-02-28 01:00:00,26.0,84.58,0.2,24.8,19.8,32.6,1007.0,100.0,20.6
2026-02-28 02:00:00,25.9,84.06,0.2,25.6,21.2,35.4,1007.0,100.0,21.1
2026-02-28 03:00:00,25.8,83.54,0.0,22.7,19.1,46.3,1007.0,100.0,24.1
2026-02-28 04:00:00,25.6,84.02,0.0,20.2,16.9,49.7,1007.0,100.0,24.1
2026-02-28 05:00:00,25.5,83.5,0.0,19.4,15.1,47.4,1007.0,100.0,24.1
2026-02-28 06:00:00,25.5,82.49,0.0,16.6,13.3,51.4,1008.0,100.0,24.1
2026-02-28 07:00:00,25.8,81.04,0.0,15.5,12.6,49.9,1009.0,100.0,24.1
2026-02-28 08:00:00,26.2,78.66,0.0,18.7,16.2,40.1,1009.0,100.0,24.1
2026-02-28 09:00:00,26.5,77.28,0.0,19.8,17.3,42.8,1010.0,5.0,24.1
2026-02-28 10:00:00,26.9,75.48,0.0,19.1,16.2,40.6,1010.0,5.0,24.1
2026-02-28 11:00:00,27.1,75.05,0.1,20.5,17.3,34.1,1009.0,8.0,24.1
2026-02-28 12:00:00,27.2,75.07,0.0,21.2,18.4,25.7,1008.0,10.1,24.1
2026-02-28 13:00:00,27.2,75.53,0.0,20.5,18.0,13.9,1007.0,5.0,24.1
2026-02-28 14:00:00,27.3,74.18,0.0,19.1,16.2,1.3,1007.0,7.5,24.1
2026-02-28 15:00:00,27.5,73.76,0.0,22.3,19.4,3.9,1006.0,12.1,24.1
2026-02-28 16:00:00,27.4,76.48,0.0,24.1,20.9,2.8,1006.0,7.7,24.1
2026-02-28 17:00:00,26.9,81.67,0.2,24.8,22.3,12.4,1006.0,91.1,24.1
2026-02-28 18:00:00,26.7,82.14,0.2,27.0,21.2,15.9,1007.0,98.3,18.6
2026-02-28 19:00:00,26.8,83.15,0.1,28.8,20.2,20.0,1008.0,5.0,24.1
2026-02-28 20:00:00,26.7,83.14,0.2,31.3,22.3,25.8,1009.0,1.9,24.1
2026-02-28 21:00:00,26.6,83.63,0.1,31.7,25.6,27.4,1009.0,1.5,24.1
2026-02-28 22:00:00,26.5,84.12,0.0,31.7,26.6,28.6,1009.0,2.1,24.1
2026-02-28 23:00:00,26.2,85.11,0.3,31.0,25.6,31.0,1009.0,4.3,14.9
2026-03-01 00:00:00,26.0,85.6,0.3,27.0,21.6,38.1,1008.0,57.5,16.9
2026-03-01 01:00:00,26.0,85.09,0.3,23.0,19.4,50.3,1008.0,97.5,18.2
2026-03-01 02:00:00,25.7,85.06,0.1,18.7,15.5,63.3,1008.0,98.0,24.1
2026-03-01 03:00:00,25.8,84.05,0.1,18.0,14.8,63.7,1008.0,5.0,24.1
2026-03-01 04:00:00,25.7,84.03,0.0,17.3,14.0,62.2,1008.0,8.3,24.1
2026-03-01 05:00:00,25.6,83.51,0.0,16.2,13.3,68.8,1008.0,8.3,24.1
2026-03-01 06:00:00,25.6,82.51,0.0,15.5,12.2,68.3,1009.0,88.7,24.1
2026-03-01 07:00:00,25.9,81.05,0.0,14.8,12.6,81.6,1009.0,5.0,24.1
2026-03-01 08:00:00,26.3,78.68,0.0,15.1,13.7,74.7,1010.0,4.6,24.1
2026-03-01 09:00:00,26.6,75.43,0.0,11.9,10.4,52.4,1010.0,3.5,24.1
2026-03-01 10:00:00,27.0,71.9,0.0,9.4,6.8,45.6,1010.0,0.0,24.1
2026-03-01 11:00:00,27.4,69.8,0.0,8.6,6.1,4.4,1009.0,1.1,24.1
2026-03-01 12:00:00,27.7,69.01,0.0,10.8,9.0,4.9,1009.0,5.0,24.1
2026-03-01 13:00:00,27.8,69.03,0.0,11.9,11.2,351.9,1008.0,5.0,24.1
2026-03-01 14:00:00,27.9,69.89,0.0,12.6,11.5,348.8,1007.0,5.0,24.1
2026-03-01 15:00:00,27.9,70.75,0.0,13.0,12.2,345.9,1006.0,3.7,24.1
2026-03-01 16:00:00,28.2,73.4,0.0,9.7,0.76,22.9,1007.0,100.0,24.1
2026-03-01 17:00:00,28.1,74.8,0.0,6.8,0.54,158.1,1007.0,100.0,24.1
2026-03-01 18:00:00,27.5,79.3,0.0,10.1,0.14,148.1,1007.0,100.0,24.1
2026-03-01 19:00:00,27.5,79.3,0.0,10.1,0.14,157.5,1007.0,100.0,24.1
2026-03-01 20:00:00,27.4,80.3,0.1,9.4,0.04,157.5,1009.0,100.0,24.1
2026-03-01 21:00:00,27.4,80.3,0.0,11.5,0.05,182.7,1010.0,72.2,24.1
2026-03-01 22:00:00,26.7,82.1,0.0,24.8,0.08,157.5,1010.0,57.3,24.1
2026-03-01 23:00:00,26.6,82.1,0.0,23.4,0.12,164.3,1010.0,3.0,24.1
2026-03-02 00:00:00,26.3,82.6,0.0,21.2,0.15,261.8,1009.0,10.5,24.1
2026-03-02 01:00:00,26.2,83.1,0.0,17.6,0.02,0.0,1008.0,22.6,24.1
2026-03-02 02:00:00,26.0,83.6,0.1,15.5,0.3,47.3,1008.0,14.1,24.1
2026-03-02 03:00:00,26.1,84.1,0.0,16.9,0.06,136.2,1008.0,100.0,24.1
2026-03-02 04:00:00,26.0,84.1,0.0,16.9,0.25,353.5,1008.0,100.0,24.1
2026-03-02 05:00:00,26.0,84.1,0.0,16.9,0.35,1.7,1009.0,100.0,24.1
2026-03-02 06:00:00,26.0,83.6,0.0,17.3,0.44,258.7,1009.0,100.0,24.1
2026-03-02 07:00:00,26.4,82.1,0.0,18.4,0.17,178.7,1010.0,100.0,24.1
2026-03-02 08:00:00,26.9,79.2,0.0,18.7,1.38,5.2,1011.0,100.0,24.1
2026-03-02 09:00:00,27.1,78.3,0.0,18.7,2.19,354.0,1011.0,100.0,24.1
2026-03-02 10:00:00,27.3,77.4,0.0,18.7,2.32,358.2,1011.0,100.0,24.1
2026-03-02 11:00:00,27.4,76.9,0.0,19.1,2.31,358.3,1010.0,100.0,24.1
2026-03-02 12:00:00,27.6,72.0,0.0,11.9,13.3,21.1,1009.0,5.3,24.1
2026-03-02 13:00:00,27.5,76.0,0.0,18.0,2.0,353.0,1009.0,92.6,24.1
2026-03-02 14:00:00,27.7,75.2,0.2,18.4,2.55,354.8,1008.0,100.0,24.1
2026-03-02 15:00:00,27.8,76.1,0.4,23.0,2.6,356.9,1008.0,100.0,22.9
2026-03-02 16:00:00,27.7,77.5,0.2,22.7,2.52,352.3,1008.0,100.0,23.0
2026-03-02 17:00:00,27.1,82.2,0.2,25.2,1.9,351.5,1008.0,90.1,23.1
2026-03-02 18:00:00,26.9,83.2,0.3,22.7,1.78,356.6,1009.0,100.0,24.1
2026-03-02 19:00:00,27.0,83.2,0.0,20.5,0.65,7.2,1009.0,100.0,24.1
2026-03-02 20:00:00,26.9,84.2,0.1,22.7,0.99,354.6,1010.0,99.2,24.1
2026-03-02 21:00:00,26.6,83.6,0.3,22.3,1.13,352.7,1011.0,15.4,17.6
2026-03-02 22:00:00,26.6,82.46,0.0,16.4,15.5,44.1,1009.0,37.4,24.1
2026-03-02 23:00:00,26.4,82.6,0.0,21.2,1.82,356.0,1010.0,96.7,24.1
2026-03-03 00:00:00,26.1,82.6,0.0,19.4,1.13,3.3,1010.0,95.0,24.1
2026-03-03 01:00:00,25.8,82.5,0.0,16.9,0.17,352.5,1009.0,100.0,24.1
2026-03-03 02:00:00,25.6,83.0,0.0,14.4,0.38,341.7,1009.0,100.0,24.1
2026-03-03 03:00:00,25.6,82.0,0.0,14.0,0.06,252.6,1009.0,100.0,24.1
2026-03-03 04:00:00,25.7,80.5,0.0,15.5,0.2,205.8,1009.0,100.0,24.1
2026-03-03 05:00:00,25.7,79.6,0.0,18.4,0.2,250.7,1009.0,100.0,24.1
2026-03-03 06:00:00,25.7,78.6,0.0,19.1,0.27,342.4,1010.0,100.0,24.1
2026-03-03 07:00:00,26.1,76.7,0.0,16.9,0.59,0.1,1010.0,100.0,24.1
2026-03-03 08:00:00,26.6,74.1,0.0,14.4,1.35,359.1,1011.0,100.0,24.1
2026-03-03 09:00:00,26.9,71.9,0.0,12.2,1.79,359.0,1011.0,100.0,24.1
2026-03-03 10:00:00,27.0,71.9,0.0,14.8,1.79,9.9,1011.0,100.0,24.1
2026-03-03 11:00:00,27.2,70.6,0.0,15.8,1.88,13.1,1010.0,100.0,24.1
2026-03-03 12:00:00,27.2,70.6,0.0,17.6,2.28,357.9,1010.0,98.3,24.1
2026-03-03 13:00:00,27.3,69.8,0.0,17.3,2.3,355.2,1009.0,73.4,24.1
2026-03-03 14:00:00,27.5,69.0,0.0,16.2,2.08,356.4,1009.0,100.0,24.1
2026-03-03 15:00:00,27.5,70.2,0.0,16.9,2.16,68.6,1008.0,98.4,24.1
2026-03-03 16:00:00,26.9,81.51,0.0,27.2,22.2,9.9,1008.0,100.0,23.1
2026-03-03 17:00:00,27.3,77.4,0.0,25.9,0.0,16.5,1009.0,100.0,24.1
2026-03-03 18:00:00,26.7,83.81,0.0,28.8,22.4,17.8,1008.3,100.0,23.1
2026-03-03 19:00:00,26.7,83.98,0.0,29.9,22.6,25.8,1008.7,100.0,23.6
2026-03-03 20:00:00,26.8,84.15,0.3,31.0,22.7,33.7,1009.0,100.0,24.1
2026-03-03 21:00:00,26.5,81.1,0.0,33.8,0.55,127.9,1011.0,95.0,24.1
2026-03-03 22:00:00,26.2,80.1,0.0,33.1,0.75,30.7,1011.0,45.6,24.1
2026-03-03 23:00:00,26.1,80.6,0.0,29.2,0.47,349.7,1011.0,58.3,24.1
2026-03-04 00:00:00,25.9,80.1,0.0,27.0,0.82,355.6,1011.0,60.7,24.1
2026-03-04 01:00:00,25.7,79.6,0.0,25.9,0.24,5.0,1010.0,99.1,24.1
2026-03-04 02:00:00,25.5,80.0,0.0,24.5,1.22,2.8,1010.0,76.3,24.1
2026-03-04 03:00:00,25.4,80.0,0.0,24.5,0.31,152.9,1010.0,80.4,24.1
2026-03-04 04:00:00,25.3,80.0,0.0,24.8,0.09,143.1,1010.0,46.1,24.1
2026-03-04 05:00:00,25.5,79.5,0.0,31.3,0.76,358.9,1010.0,5.0,24.1
2026-03-04 06:00:00,25.7,77.2,0.0,35.6,0.29,356.3,1010.0,6.9,24.1
2026-03-04 07:00:00,25.9,75.8,0.0,38.5,1.62,0.1,1011.0,100.0,24.1
2026-03-04 08:00:00,26.3,74.0,0.0,36.4,2.0,354.6,1011.0,89.6,24.1
2026-03-04 09:00:00,26.6,72.7,0.0,32.0,2.68,352.8,1012.0,95.7,24.1
2026-03-04 10:00:00,27.0,71.0,0.0,22.3,2.84,352.8,1012.0,15.5,24.1
2026-03-04 11:00:00,27.2,68.9,0.0,19.8,2.04,1.0,1011.0,86.6,24.1
2026-03-04 12:00:00,27.6,72.74,0.0,31.0,26.6,10.7,1009.0,100.0,24.1
2026-03-04 13:00:00,27.6,73.48,0.0,31.7,27.7,8.7,1008.0,100.0,24.1
2026-03-04 14:00:00,27.6,66.5,0.0,23.0,2.18,352.4,1009.0,86.1,24.1
2026-03-04 15:00:00,27.7,66.9,0.0,19.4,3.04,348.0,1008.0,9.4,24.1
2026-03-04 16:00:00,27.5,70.2,0.0,20.5,2.52,349.7,1008.0,18.7,24.1
2026-03-04 17:00:00,27.2,75.1,0.0,25.2,2.66,347.3,1008.0,34.0,24.1
2026-03-04 18:00:00,26.9,76.4,0.0,31.7,1.46,349.6,1008.0,50.7,24.1
2026-03-04 19:00:00,27.1,76.0,0.0,36.4,1.15,349.1,1009.0,13.0,24.1
2026-03-04 20:00:00,27.0,77.3,0.0,34.6,1.34,346.1,1010.0,10.9,24.1
2026-03-04 21:00:00,26.7,76.8,0.0,29.2,2.06,348.4,1010.0,2.0,24.1
2026-03-04 22:00:00,26.7,72.7,0.0,24.5,2.33,347.0,1010.0,71.8,24.1
2026-03-04 23:00:00,26.4,73.6,0.0,21.2,1.83,348.7,1010.0,75.7,24.1
2026-03-05 00:00:00,26.1,74.4,0.0,18.7,1.74,348.8,1010.0,70.0,24.1
2026-03-05 01:00:00,26.0,74.4,0.0,20.2,0.93,350.2,1010.0,18.9,24.1
2026-03-05 02:00:00,25.8,74.8,0.0,21.2,0.1,328.4,1009.0,7.2,24.1
2026-03-05 03:00:00,25.6,75.7,0.0,21.2,0.09,206.6,1009.0,5.0,24.1
2026-03-05 04:00:00,25.4,78.1,0.0,22.0,0.11,345.4,1009.0,5.8,24.1
2026-03-05 05:00:00,25.3,78.0,0.0,20.9,0.7,348.8,1009.0,82.0,24.1
2026-03-05 06:00:00,25.5,77.1,0.0,20.5,0.64,347.8,1010.0,59.0,24.1
2026-03-05 07:00:00,25.7,76.2,0.0,17.3,1.07,350.9,1010.0,14.2,24.1
2026-03-05 08:00:00,26.1,73.1,0.1,13.3,1.86,346.3,1011.0,66.3,24.1
2026-03-05 09:00:00,26.5,67.9,0.0,8.3,2.47,353.9,1011.0,40.1,24.1
2026-03-05 10:00:00,27.0,64.7,0.0,8.6,2.36,353.8,1011.0,3.4,24.1
2026-03-05 11:00:00,27.5,61.7,0.0,9.0,2.42,353.2,1011.0,2.7,24.1
2026-03-05 12:00:00,27.7,61.4,0.0,14.0,2.69,350.0,1010.0,4.0,24.1
2026-03-05 13:00:00,27.6,62.5,0.0,14.4,2.32,0.7,1009.0,5.0,24.1
2026-03-05 14:00:00,27.6,63.3,0.0,12.2,2.41,12.2,1008.0,5.0,24.1
2026-03-05 15:00:00,27.4,66.0,0.0,13.0,1.67,44.1,1007.0,5.0,24.1
2026-03-05 16:00:00,27.4,67.7,0.0,16.2,1.73,18.5,1007.0,3.9,24.1
2026-03-05 17:00:00,27.3,72.4,0.0,20.2,1.3,91.2,1008.0,4.5,24.1
2026-03-05 18:00:00,26.9,79.2,0.0,20.2,0.36,132.1,1008.0,7.5,24.1
2026-03-05 19:00:00,26.9,80.7,0.1,21.2,0.33,150.2,1009.0,61.6,24.1
2026-03-05 20:00:00,27.2,80.2,0.1,24.5,0.22,135.2,1010.0,61.9,24.1
2026-03-05 21:00:00,27.4,80.3,0.2,28.8,0.47,147.7,1010.0,100.0,20.9
2026-03-05 22:00:00,27.0,78.8,0.1,27.0,0.38,145.9,1010.0,100.0,24.1
2026-03-05 23:00:00,26.5,78.7,0.1,27.4,0.32,345.3,1010.0,100.0,24.1
2026-03-06 00:00:00,26.3,78.7,0.0,26.3,0.62,357.3,1010.0,59.5,24.1
2026-03-06 01:00:00,26.0,79.6,0.0,20.9,0.76,11.5,1010.0,1.6,24.1
2026-03-06 02:00:00,25.9,80.1,0.0,16.9,0.62,9.3,1009.0,100.0,24.1
2026-03-06 03:00:00,25.8,77.7,0.0,15.1,0.26,339.2,1009.0,99.4,24.1
2026-03-06 04:00:00,25.7,77.2,0.0,16.2,0.08,18.2,1009.0,71.1,24.1
2026-03-06 05:00:00,25.6,77.6,0.0,16.9,0.18,157.5,1009.0,100.0,24.1
2026-03-06 06:00:00,25.5,78.1,0.0,18.4,0.31,157.5,1010.0,34.3,24.1
2026-03-06 07:00:00,25.8,77.7,0.0,17.3,0.09,157.5,1011.0,96.0,24.1
2026-03-06 08:00:00,26.1,76.3,0.0,16.6,0.92,26.9,1011.0,100.0,24.1
2026-03-06 09:00:00,26.5,74.5,0.0,14.4,1.35,344.0,1011.0,100.0,24.1
2026-03-06 10:00:00,26.8,72.7,0.0,11.2,2.26,8.1,1011.0,100.0,24.1
2026-03-06 11:00:00,27.1,72.4,0.0,10.1,2.06,24.3,1011.0,63.5,24.1
2026-03-06 12:00:00,27.3,72.4,0.0,12.2,2.52,20.1,1010.0,84.3,24.1
2026-03-06 13:00:00,27.4,73.3,0.0,14.0,2.44,3.8,1009.0,95.7,24.1
2026-03-06 14:00:00,27.4,73.3,0.0,13.3,2.11,38.1,1008.0,91.8,24.1
2026-03-06 15:00:00,27.3,75.1,0.0,15.5,1.84,29.2,1007.0,100.0,24.1
2026-03-06 16:00:00,27.3,76.0,0.0,17.6,2.07,6.4,1007.0,100.0,24.1
2026-03-06 17:00:00,27.4,77.9,0.1,19.1,2.12,348.2,1008.0,43.1,23.4
2026-03-06 18:00:00,27.2,79.8,0.2,23.8,1.79,352.5,1008.0,65.6,24.1
2026-03-06 19:00:00,27.3,78.8,0.1,27.7,0.87,359.1,1009.0,100.0,24.1
2026-03-06 20:00:00,27.1,80.2,0.2,25.9,0.97,352.9,1010.0,100.0,15.9
2026-03-06 21:00:00,26.9,80.7,0.1,25.6,2.27,349.8,1010.0,31.3,24.1
2026-03-06 22:00:00,26.8,80.7,0.2,25.2,1.92,349.5,1010.0,100.0,24.1
2026-03-06 23:00:00,26.8,80.7,0.2,25.2,0.33,347.8,1010.0,100.0,24.1
2026-03-07 00:00:00,26.1,82.6,0.0,22.7,0.1,6.4,1010.0,7.1,24.1
2026-03-07 01:00:00,25.9,83.5,0.0,24.1,0.15,180.2,1010.0,4.2,24.1
2026-03-07 02:00:00,25.9,83.0,0.0,25.2,0.3,343.9,1009.0,3.0,24.1
2026-03-07 03:00:00,25.9,83.5,0.0,20.9,0.55,346.5,1009.0,100.0,24.1
2026-03-07 04:00:00,25.8,82.5,0.0,20.9,0.91,349.9,1009.0,80.3,24.1
2026-03-07 05:00:00,25.8,82.0,0.0,22.7,0.74,351.5,1009.0,73.6,24.1
2026-03-07 06:00:00,25.9,81.0,0.0,25.2,1.22,354.4,1010.0,21.5,24.1
2026-03-07 07:00:00,26.3,80.1,0.0,27.4,1.41,353.3,1011.0,5.2,24.1
2026-03-07 08:00:00,26.7,79.7,0.0,29.9,2.47,352.1,1011.0,6.9,24.1
2026-03-07 09:00:00,26.9,78.8,0.0,29.9,2.46,353.6,1011.0,1.3,24.1
2026-03-07 10:00:00,27.2,76.9,0.0,29.2,2.86,353.5,1011.0,0.3,24.1
2026-03-07 11:00:00,27.3,76.5,0.0,28.1,2.5,17.6,1011.0,0.0,24.1
2026-03-07 12:00:00,27.5,75.1,0.0,28.1,2.98,4.7,1010.0,0.0,24.1
2026-03-07 13:00:00,27.9,72.9,0.0,25.6,2.95,353.1,1009.0,7.0,24.1
2026-03-07 14:00:00,28.1,73.4,0.0,25.6,3.75,348.8,1008.0,15.2,24.1
2026-03-07 15:00:00,28.1,74.3,0.1,29.2,2.82,352.1,1008.0,5.0,23.9
2026-03-07 16:00:00,28.0,76.6,0.2,32.4,2.28,334.5,1008.0,5.0,24.1
2026-03-07 17:00:00,27.8,77.0,0.3,37.8,1.22,320.9,1008.0,5.0,24.1
2026-03-07 18:00:00,27.7,77.5,0.2,42.1,0.97,318.5,1008.0,5.0,15.0
2026-03-07 19:00:00,27.2,78.8,0.4,40.3,1.01,322.3,1009.0,4.2,24.1
2026-03-07 20:00:00,26.9,80.7,0.4,39.2,0.86,317.6,1010.0,0.0,22.9
2026-03-07 21:00:00,26.9,79.7,0.0,37.8,0.94,319.3,1011.0,3.8,24.1
2026-03-07 22:00:00,26.7,80.2,0.0,35.3,1.07,320.2,1011.0,0.9,24.1
2026-03-07 23:00:00,26.6,80.7,0.0,33.1,1.09,319.0,1011.0,7.8,24.1
2026-03-08 00:00:00,26.5,81.1,0.0,31.3,0.73,320.3,1011.0,10.0,24.1
2026-03-08 01:00:00,26.4,81.6,0.0,28.1,0.66,320.3,1010.0,16.4,24.1
2026-03-08 02:00:00,26.2,82.1,0.0,24.5,0.61,320.5,1010.0,13.2,24.1
2026-03-08 03:00:00,25.8,83.0,0.0,19.4,0.63,316.7,1010.0,21.8,24.1
2026-03-08 04:00:00,25.5,84.0,0.1,18.0,0.73,314.6,1010.0,7.4,24.1
2026-03-08 05:00:00,25.5,84.0,0.0,15.5,0.67,328.9,1010.0,8.3,24.1
2026-03-08 06:00:00,25.5,83.5,0.0,15.1,0.55,318.3,1010.0,4.8,24.1
2026-03-08 07:00:00,25.9,82.5,0.0,16.6,1.01,321.4,1011.0,19.1,24.1
2026-03-08 08:00:00,26.4,79.7,0.0,17.3,1.46,321.5,1011.0,11.5,24.1
2026-03-08 09:00:00,26.0,81.23,0.0,37.7,29.0,20.4,1011.0,14.8,17.3
2026-03-08 10:00:00,27.2,74.6,0.0,16.6,4.54,102.2,1012.0,8.6,24.1
2026-03-08 11:00:00,27.4,74.2,0.0,18.4,6.13,108.5,1011.0,22.0,24.1
2026-03-08 12:00:00,27.6,73.8,0.0,19.1,6.84,21.2,1010.0,8.7,24.1
2026-03-08 13:00:00,27.9,72.9,0.0,21.6,6.84,29.2,1009.0,29.1,24.1
2026-03-08 14:00:00,27.9,75.2,0.1,24.5,6.84,25.8,1008.0,13.1,18.2
2026-03-08 15:00:00,27.4,77.4,0.5,25.9,6.84,15.1,1008.0,44.0,22.2
2026-03-08 16:00:00,27.0,78.8,0.7,28.4,6.84,7.1,1008.0,100.0,13.0
2026-03-08 17:00:00,26.4,83.1,1.2,33.1,6.84,12.4,1009.0,100.0,14.2
2026-03-08 18:00:00,25.9,85.6,1.8,34.6,6.84,19.0,1009.0,100.0,6.9
2026-03-08 19:00:00,25.9,85.6,1.5,33.8,6.84,23.8,1010.0,100.0,8.9
2026-03-08 20:00:00,25.8,85.6,1.6,35.3,6.84,12.0,1011.0,100.0,5.3
